Date,Exercise,Result,Weight,Status
2024-10-09,Rear Extension - Rope - Cable,Working weight 13.75kg,13.75,Working
2024-10-09,Curls - Wide Grip - Barbell,Working weight 20kg,20.00,Working
2024-10-10,Face Pull - Double Rope - Cable,Peak weight 24,24.00,Peak
2024-10-10,ISO Lateral Row - Wide - Machine,Working weight 80kg,80.00,Working
2024-10-10,Bent-Over Rows - T-Bar,Working weight 30kg not including the bar,30.00,Working
2024-10-10,1-Arm High Cable Row - Cable,Working weight 18.75,18.75,Working
2024-10-10,Lateral Pull Down - Machine,Peak weight 90kg,90.00,Peak
2024-10-13,Curls - Standard - Dumbell,Working weight 7.5kg DBs,7.50,Working
2024-10-13,Tricep Extension Pulldown - Bar - Cable,21.25 working weight. failed one pin up,21.25,Working
2024-10-13,ISO Lateral Row - Neutral - Machine,Peak weight 80kg,80.00,Peak
2024-10-13,UT2 - Run,10 mins,10.00,Static
2024-10-13,Lateral Pull Down - Machine,Working weight 80kg,80.00,Working
2024-10-18,Pectoral Flys - Cable,Peak weight 47kg,47.00,Peak
2024-10-18,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2024-10-18,Rear Extension - Rope - Cable,Working weight 13.75kg,13.75,Working
2024-10-18,5k - Run,35:15 sweaty jog,35:15:00,Static
2024-10-18,Bench Press - Flat - Barbell,Working weight 50kg sadly,1200:00:00,Working
2024-10-22,Straight Arm Pushdown - Rope - Cable,Peak weight 21.25kg,21.25,Peak
2024-10-22,Abduction Row - Dumbell,Peak weight  24kg DB,24.00,Peak
2024-10-22,Lateral Pull Down - Cable,Working weight 13,13.00,Working
2024-10-22,Face Pull - Double Rope - Cable,Peak weight 21.25kg,21.25,Peak
2024-10-22,Romanian Deadlifts - Barbell,Peak weight 70kg,70.00,Peak
2024-10-30,UT2 - Run,8k,8.00,Static
2024-10-31,5k - Run,34:15:00,34:15:00,Static
2024-10-31,Squat - Front - Barbell,Peak weight 45kg,45.00,Peak
2024-10-31,Romanian Deadlifts - Barbell,Peak weight 65kg,65.00,Peak
2024-10-31,Leg Extensions - Machine,Working weight 25kg,25.00,Working
2025-02-27,5k - Run,35:35:00,35:35:00,Static
2025-02-27,Curls - Standard - Dumbell,Working weight 8kg DBs,8.00,Working
2025-02-27,Lateral Raise - Standing - Dumbell,working weight 7.5kg dbs,7.50,Working
2025-02-27,Shoulder Press - Dumbell,working weight 12.5kg dbs,300:00:00,Working
2025-02-27,Tricep Extension Pulldown - Rope - Cable,working weight 15,15.00,Working
2025-02-27,Rear Extension - Rope - Cable,Working weight 10,10.00,Working
2025-02-28,5k - Run,34:38:00,34:38:00,Static
2025-02-28,Lateral Pull Down - Cable,Peak weight 12,12.00,Peak
2025-02-28,ISO Lateral Row - Neutral - Machine,Peak weight 80kg,80.00,Peak
2025-02-28,Reverse Flys - Cable,Working weight 3.75 on each side,3.75,Working
2025-02-28,Bench Press - Incline - Dumbell,Peak weight 16kg DBs,16.00,Peak
2025-02-28,Bench Press - Lateral - Machine,Working weight 30kg,720:00:00,Working
2025-03-05,5k - Run,32:57:00,32:57:00,Static
2025-03-05,Reverse Flys - Cable,Peak weight 3.75 each side,90:00:00,Peak
2025-03-05,Shrugs - Dumbell,Working weight 20kg DBs,20.00,Working
2025-03-05,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-03-05,Rear Extension - Rope - Cable,Working weight 12.5,12.50,Working
2025-03-05,Curls - Overhand - Barbell,Working weight 20kg,20.00,Working
2025-03-05,Shoulder Press - Dumbell,Peak weight 14kg DBs,14.00,Peak
2025-03-05,Tricep Extension Pulldown - Rope - Cable,Peak weight 17.5,17.50,Peak
2025-03-08,35km Loop - Bike,23.8kph,23.80,Static
2025-03-09,UT2 - Bike,22km with hopie to farnham and seale,22.00,Static
2025-03-10,Tricep Extension Pulldown - Rope - Cable,Working weight 13.75,13.75,Working
2025-03-10,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-03-10,Bench Press - Incline - Dumbell,Working weight 15kg DBs,15.00,Working
2025-03-10,Curls - Hammer - Cross Body - Dumbell,Working weight 7.5kg DBs,7.50,Working
2025-03-10,Rear Extension - Rope - Cable,working weight 10,10.00,Working
2025-03-10,Bench Press - Flat - Barbell,Working weight 45kg,45.00,Working
2025-03-10,Pectoral Flys - Cable,working weight 35.5,35.50,Working
2025-03-11,Shrugs - Dumbell,Working weight 20kg DBs,20.00,Working
2025-03-11,ISO Lateral Row - Wide - Machine,Working weight 70kg,70.00,Working
2025-03-11,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2025-03-11,Reverse Flys - Cable,Working weight 2.5kg each side,2.50,Working
2025-03-11,Romanian Deadlifts - Barbell,Working weight 60kg,60.00,Working
2025-03-11,Lateral Pull Down - Cable,Working weight 12,12.00,Working
2025-03-11,5k - Run,34:38:00,34:38:00,Static
2025-03-11,Shoulder Press - Dumbell,Working weight 12.5kg DBs,300:00:00,Working
2025-03-14,Rear Extension - Rope - Cable,Peak weight 11.25,11.25,Peak
2025-03-14,Curls - Wide Grip - Barbell,Working weight 20kg,20.00,Working
2025-03-14,Tricep Extension Pulldown - Rope - Cable,Working weight 16.25,16.25,Working
2025-03-14,Bench Press - Incline - Dumbell,Working weight 16kg DBs,16.00,Working
2025-03-14,Pectoral Flys - Cable,Working weight 40,40.00,Working
2025-03-14,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-03-14,Bench Press - Flat - Barbell,Working weight 45kg,45.00,Working
2025-03-15,35km Loop - Bike,24.3kph,24.30,Static
2025-03-18,Shoulder Press - Dumbell,Working weight 14kg DBs,14.00,Working
2025-03-18,Low Pulley Row - Overhand - Cable,Working we8ght 13,13.00,Working
2025-03-18,Upright Row - Barbell,"Peak weight 25kg, funny feeling in right shoulder",25.00,Peak
2025-03-18,Reverse Flys - Cable,Working weight 3.75 each side,3.75,Working
2025-03-18,Straight Arm Pushdown - Bar - Cable,Working weight 22.25,22.25,Working
2025-03-18,1-Arm High Cable Row - Cable,Peak weight 17.5kg,17.50,Peak
2025-03-20,Tennis - Body,60 mins,60.00,Static
2025-03-21,Bench Press - Lateral - Machine,Working weight 32.5kg,32.50,Working
2025-03-21,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5,17.50,Working
2025-03-21,Pectoral Flys - Cable,Working weight 40,40.00,Working
2025-03-21,Bench Press - Incline - Dumbell,Working weight 16kg DBs,16.00,Working
2025-03-21,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-03-21,Rear Extension - Rope - Cable,Peak weight 11.25kg,11.25,Peak
2025-03-21,Curls - Concentration - Dumbell,Working weight 8kg DBs,8.00,Working
2025-03-24,Shoulder Press - Dumbell,Working weight 14kg DBs,14.00,Working
2025-03-24,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2025-03-24,Low Pulley Row - Overhand - Cable,Working weight 14,14.00,Working
2025-03-24,Shrugs - Dumbell,Working weight 20kg DBs,480:00:00,Working
2025-03-24,Reverse Flys - Cable,Working weight 3.75 each side,3.75,Working
2025-03-24,Lateral Pull Down - Cable,Working weight 12 (tough),12.00,Working
2025-03-24,5k - Run,35:03 nice and easy. v sweaty though,35:03:00,Static
2025-03-24,Straight Arm Pushdown - Bar - Cable,Working weight 22.25kg,22.25,Working
2025-03-26,30km Loop - Bike,23.6kph,23.60,Static
2025-03-27,Rear Extension - Rope - Cable,Peak weight 11.25,11.25,Peak
2025-03-27,Pectoral Flys - Cable,Working weight 40,40.00,Working
2025-03-27,Bench Press - Incline - Dumbell,Working weight 18kg DBs,18.00,Working
2025-03-27,Bench Press - Flat - Barbell,Peak weight 47.5kg,47.50,Peak
2025-03-27,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-03-27,Tricep Extension Pulldown - Rope - Cable,Working weight 17.5,17.50,Working
2025-03-29,35km Loop - Bike,23.1kph,23.10,Static
2025-03-31,35km Loop - Bike,24kph,24.00,Static
2025-04-02,Shrugs - Barbell,Working weight 20kg DBs,20.00,Working
2025-04-02,Tricep Extension Pulldown - Rope - Cable,Peak weight 18.75,18.75,Peak
2025-04-02,Curls - Narrow Grip - Barbell,Peak weight 22.5kg,22.50,Peak
2025-04-02,Lateral Raise - Standing - Dumbell,Working weight 7.5kg DBs,7.50,Working
2025-04-02,Shoulder Press - Dumbell,Working weight 14kg DBs,14.00,Working
2025-04-02,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-04-03,42km Loop - Bike,26.1kph,26.10,Static
2025-04-07,35km Loop - Bike,26.8kph,26.80,Static
2025-04-08,Tricep Extension Pulldown - Rope - Cable,New Peak weight 20,20.00,Peak
2025-04-08,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2025-04-08,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2025-04-08,Lateral Raise - Standing - Dumbell,Working weight 7.5kg DBs,7.50,Working
2025-06-27,Shoulder Press - Dumbell,Peak weight 12kg dbs,12.00,Peak
2025-06-27,Pectoral Flys - Cable,Working weight 38,38.00,Working
2025-06-27,Lateral Pull Down - Cable,working weight 11,11.00,Working
2025-06-27,Lateral Raise - Standing - Dumbell,working weight 6kg,6.00,Working
2025-06-27,Curls - Standard - Dumbell,working weight 6kg,6.00,Working
2025-08-21,UT2 - Run,"21 minutes, 3k",21.00,Static
2025-08-21,Straight Arm Pushdown - Bar - Cable,Working weight 18.75,18.75,Working
2025-08-21,Pectoral Flys - Cable,Peak weight 38,38.00,Peak
2025-08-21,Shoulder Press - Dumbell,Working weight 12kg DBs,12.00,Working
2025-08-21,ISO Lateral Row - Neutral - Machine,Working weight 70kg,70.00,Working
2025-08-25,Seated Pulley Row - V-Grip - Cable,Just a low pulley row with a v grip? Peak weight 14,14.00,Peak
2025-08-25,Romanian Deadlifts - Barbell,Working weight 60kg,60.00,Working
2025-08-25,Squat - Front - Barbell,Peak weight 30kg,30.00,Peak
2025-08-25,Bench Press - Incline - Dumbell,Working weight 17.5kg DBs,17.50,Working
2025-08-25,Crunches - Weighted - Cable,Working weight 30,30.00,Working
2025-08-31,Tricep Extension Pulldown - Rope - Cable,Working weight 15,15.00,Working
2025-08-31,Rear Extension - Rope - Cable,Working weight 10,10.00,Working
2025-08-31,Bent-Over Rows - T-Bar,Peak weight 30kg not including bar,30.00,Peak
2025-08-31,Shoulder Press - Dumbell,Working weight 12.5kg DBs,12.50,Working
2025-08-31,Curls - Standard - Dumbell,Working weight 8kg DBs,8.00,Working
2025-12-08,Lateral Pull Down - Cable,Working weight 11,11.00,Working
2025-12-08,Face Pull - Double Rope - Cable,Peak weight 15,15.00,Peak
2025-12-08,Rear Extension - Rope - Cable,Working weight 10,10.00,Working
2025-12-08,Hip Huggers - Dumbell,Working weight 10kg DBs,10.00,Working
2025-12-08,Shoulder Press - Dumbell,Working weight 12kg DBs,12.00,Working
2025-12-08,ISO Lateral Row - Neutral - Machine,Peak weight 70kg,70.00,Peak
2025-12-08,Tricep Extension Pulldown - Rope - Cable,Working weight 12.5,12.50,Working
2025-12-12,Bench Press - Flat - Barbell,Working weight 40kg failed forty five,40.00,Working
2025-12-12,Curls - Standard - Dumbell,Working weight 8kg DBs,8.00,Working
2025-12-12,Pectoral Flys - Cable,Peak weight 38,38.00,Peak
2025-12-12,Squat - Front - Barbell,Working weight 30kg,30.00,Working
2025-12-15,Tricep Extension Pulldown - Rope - Cable,Working weight 15,15.00,Working
2025-12-15,Face Pull - Double Rope - Cable,Working weight 15,15.00,Working
2025-12-15,Shoulder Press - Dumbell,Working weight 12.5kg DBs,12.50,Working
2025-12-15,Rear Extension - Rope - Cable,Working weight 10,10.00,Working
2025-12-15,Leg Extensions - Machine,Working weight 20kg,20.00,Working
2025-12-15,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2025-12-15,Bent-Over Rows - T-Bar,Working weight 20kg,20.00,Working
2025-12-18,Pectoral Flys - Dumbell,Working weight 35.5,35.50,Working
2025-12-18,Curls - Wide Grip - Barbell,Peak weight 20kg,20.00,Peak
2025-12-18,Romanian Deadlifts - Barbell,Working weight 50kg,50.00,Working
2025-12-18,Curls - Standard - Dumbell,Working weight 7.5kg DBs,7.50,Working
2025-12-18,Bench Press - Flat - Barbell,Working weight 40kg,40.00,Working
2025-12-18,Bench Press - Incline - Dumbell,Working weight 14kg DBs,14.00,Working
2026-01-09,ISO Lateral Row - Neutral - Machine,working weight 65kg,65.00,Working
2026-01-09,Shoulder Press - Dumbell,working weight 12kg DBs,12.00,Working
2026-01-09,Romanian Deadlifts - Barbell,peak weight 70kg,70.00,Peak
2026-01-09,Lateral Raise - Standing - Dumbell,working weight 7.5kg DBs,7.50,Working
2026-01-09,1-Arm High Cable Row - Cable,working weight 21,21.00,Working
2026-01-19,Lateral Raise - Standing - Dumbell,Working weight 8kg DBs,8.00,Working
2026-01-19,Straight Arm Pushdown - Bar - Cable,Working weight 21,21.00,Working
2026-01-19,ISO Lateral Row - Wide - Machine,Working weight 70kg,70.00,Working
2026-01-19,Shoulder Press - Dumbell,Peak weight 14kg DBs,14.00,Peak
2026-01-26,UT2 Fat-Burn - r18 - Erg,2.09.1 average 12:57 mins,12:57,Static
2026-01-26,Bench Press - Flat - Dumbell,Peak weight 18kg dbs,18.00,Peak
2026-01-26,Upper Chest Pullover - Dumbell,explosive focus felt a bit dodgy on right shoulder later on. peak weight 14kg DB,14.00,Peak
2026-01-26,Curls - Standard - Dumbell,Working weight 10kg DBs,10.00,Working
2026-01-29,UT2 Fat-Burn - r18 - Erg,10:00 2.09.3,10:00,Static
2026-01-29,ISO Lateral Row - Wide - Machine,Working weight 80kg,80.00,Working
2026-01-29,Shoulder Press - Dumbell,Working weight 15kg DBs,15.00,Working
2026-01-29,Romanian Deadlifts - Barbell,Peak weight 70kg,70.00,Peak
